Country,Company,Profession,Education,Graduation_year
Kanada,Kinder Morgan Canada,Operations Engineer,Engineering Physics,2003
Sverige,Klarna,Software Developer,Engineering Physics,2012
Sverige,Know IT,Consultant,Engineering Physics,2007
Sverige,Kobolde & Partners AB,CEO,Engineering Physics,1985
Sverige,Kransell & Wennborg,Patent Consultant,Engineering Physics,1998
Sverige,KTH,PhD Student,Engineering Physics,2010
Sverige,KTH,PhD Student,Engineering Physics,2004
Sverige,KTH,PhD Student,Engineering Physics,2007
Sverige,KTH,PhD Student,Engineering Physics,2010
Sverige,KTH,PhD Student,Engineering Physics,2010
Sverige,KTH,PhD Student,Engineering Physics,2003
Sverige,KTH,PhD Student,Engineering Physics,2008
Sverige,KTH,PhD Student,Engineering Physics,2001
Sverige,KTH,PhD Student,Engineering Physics,2007
Sverige,KTH,PhD Student,Engineering Physics,2008
Sverige,KTH,PhD Student,Engineering Physics,2008
Sverige,KTH,PhD Student,Engineering Physics,2008
Sverige,KTH,PhD Student,Engineering Physics,2010
Sverige,KTH,PhD Student,Engineering Physics,2010
Sverige,KTH,PhD Student,Engineering Physics,2013
Sverige,KTH,PhD Student,Engineering Physics,2010
Sverige,KTH,PhD Student,Engineering Physics,2013
Sverige,KTH,Postdoctoral,Engineering Physics,2007
Sverige,KTH,Professor,Engineering Physics,1987
Sverige,KTH,Project Manager,Engineering Physics,1981
Sverige,KTH,Principal,Engineering Physics,
Sverige,KTH,Principal,Engineering Physics,
Sverige,KTH,Researcher,Engineering Physics,2011
Sverige,KTH,Researcher,Engineering Physics,2006
Sverige,KTH,Trainee,Engineering Physics,2012
Sverige,Kubi,CEO,Engineering Physics,1986
Sverige,Kubi,CEO,Engineering Physics,1986
Sverige,Kunskapsbolaget,Consultant,Engineering Physics,
Sverige,Kunskapsbolaget,Consultant,Engineering Physics,
Sverige,Kurfursten AB,Management Consulting,Engineering Physics,1994
Sverige,Länsförsäkringar,Quantitative Analyst,Engineering Physics,2011
Sverige,Länsförsäkringar,Portfolio Manager,Engineering Physics,2005
Sverige,Länsförsäkringar,Risk Analyst,Engineering Physics,2010
Sverige,Länsförsäkringar,Riskcontrol Manager,Engineering Physics,1989
Sverige,Laser2000 S.A,Sales Manager,Engineering Physics,2001
Sverige,Latronix AB,R&D Lasermeter,Engineering Physics,1999
Sverige,Lehman Brothers,Quant Trader,Engineering Physics,2008
Sverige,Litorina,Investment Manager,Engineering Physics,2010
Sverige,Look Closer AB,CEO,Engineering Physics,2003
Sverige,Lunds kommun,Business Developer,Engineering Physics,1985
Sverige,Marblebar Asset Management,Quantitative Equity Analyst,Engineering Physics,2003
Tyskland,Max-Planck-Institut für Physik komplexer Systeme,PhD Student,Engineering Physics,2009
Sverige,MBTE Sweden AB,Software Developer,Engineering Physics,2004
Kanada,"McGill University, Montreal",PhD Student,Engineering Physics,1983
Sverige,McKinsey,Consultant,Engineering Physics,2007
Sverige,McKinsey,Junior Associate,Engineering Physics,2005
Sverige,Meffecta AB,Consultant,Engineering Physics,2005
Sverige,Memogram AB,Consultant,Engineering Physics,1983
Sverige,Micronic Laser Systems AB,Specialist,Engineering Physics,1994
Sverige,Micronic Mydata,Program Manager,Engineering Physics,2000
Sverige,Mindwell,Consultant,Engineering Physics,2002
Sverige,Mindwell,Consultant,Engineering Physics,2005
Sverige,Mittuniversitetet,Lector,Engineering Physics,1996
Sverige,Moberg Pharma,CEO,Engineering Physics,1992
Tyskland,Moema Espresso Republic GmbH,Business Development Manager,Engineering Physics,2010
Sverige,MSC,Consultant,Engineering Physics,1994
Sverige,Multisoft Consulting,Consultant,Engineering Physics,2006
Sverige,Multisoft Consulting,Software Developer,Engineering Physics,2007
Sverige,Nacka Gymnasium,Teacher,Engineering Physics,2004
Sverige,Net Entertainment,Development Engineer,Engineering Physics,2005
Sverige,Netlight,Consultant,Engineering Physics,2005
Sverige,Netlight,Consultant,Engineering Physics,2013
Sverige,Netlight,Consultant,Engineering Physics,2011
Sverige,Netnod Internet Exchange,System Specialist,Engineering Physics,1991
USA,New York University,Clinical Associate Professor and Director of the Mathematics in Finance Masters Program,Engineering Physics,
Frankrike,Nicesoft,Medical Software Engineer,Engineering Physics,2011
Sverige,Nocilis Materials AB,Founder,Engineering Physics,1983
Sverige,Nordea,Project Manager,Engineering Physics,2001
Sverige,Nordea Investment Management,Quantitative Analyst,Engineering Physics,2008
USA,"Nordec, LLC",CEO,Engineering Physics,1987
Sverige,Nordic Capital,Director,Engineering Physics,2004
Sverige,Norrtälje kommun,Street Engineer,Engineering Physics,1993
Norge,Norwegian University of Science and Technology,PhD Student,Engineering Physics,2013
Sverige,Novatrox Consulting AB,CEO,Engineering Physics,2014
Sverige,Novatrox Consulting AB,CEO,Engineering Physics,2014
Sverige,Nyx Interactive AB,Self Employed,Engineering Physics,1986
Sverige,Occam Associates,Management Consulting,Engineering Physics,2005
Sverige,OHB-Sweden,AOCS Specialist,Engineering Physics,2005
Sverige,OMBEA AB,CEO,Engineering Physics,2010
Sverige,OptoNova,Optical Engineer,Engineering Physics,2006
Sverige,Optonyx AB,President of Business Development,Engineering Physics,1988
Sverige,OR Konsult,CEO,Engineering Physics,1984
Storbritannien,Orbis,IT Developer,Engineering Physics,2003
Sverige,"OSTP Sweden AB, Storfors",Manager,Engineering Physics,1984
Sverige,På AB,CTO,Engineering Physics,1986
Sverige,Palantir,Deployment Strategist,Engineering Physics,2008
Sverige,Parameter AB,Head of operation,Engineering Physics,2005
Sverige,Parker Hannifin AB,Group Manager,Engineering Physics,2004
Sverige,PMAGI - Petter Magnusson - Fotograf Stockholm,Self Employed,Engineering Physics,1998
Sverige,Pöyry Management Consulting,Consultant,Engineering Physics,2009
Sverige,Pro4u,CEO,Engineering Physics,
Sverige,Pro4u,CEO,Engineering Physics,
Sverige,Progress Software,Software Developer,Engineering Physics,2005
Sverige,PwC,Managing Director,Engineering Physics,1993
Sverige,PwC,Managing Director,Engineering Physics,1993
Frankrike,Qosmos,Vice President ,Engineering Physics,1985
Sverige,Radi Medical Systems AB,Director,Engineering Physics,2005
Sverige,RaySearch Laboratories,Research Manager,Engineering Physics,2002
Sverige,Riksgälden,Analyst,Engineering Physics,2005
Sverige,Rototest,Web Manager,Engineering Physics,2010
Sverige,Rymdstyrelsen,Director-general,Engineering Physics,1988
Indien,Saab,Manager,Engineering Physics,2005
Sverige,Saab,Project Manager,Engineering Physics,2008
Sverige,Saab,System Engineer,Engineering Physics,1994
Sverige,Saab,System Engineer,Engineering Physics,2004
USA,Sage Bionetworks,Principal Scientist,Engineering Physics,1999
Sverige,Sandvik,Researcher,Engineering Physics,1989
Sverige,Sandvik,Strategic Technical Analyst,Engineering Physics,1989
Sverige,SCA,Project Manager,Engineering Physics,1986
Sverige,Scania,Development Engineer,Engineering Physics,2007
Sverige,Scania,Production Technician,Engineering Physics,2005
Sverige,Scania,Project Manager,Engineering Physics,2003
Sverige,Sciencetech-inc,Optical Designer,Engineering Physics,2003
Sverige,SEB,Analyst,Engineering Physics,2007
Sverige,SEB,Quant Analyst,Engineering Physics,2008
Sverige,SEB,Risk Manager,Engineering Physics,1996
Sverige,SEB,Risk Manager,Engineering Physics,1996
Sverige,Sectra,Physicist,Engineering Physics,2007
Sverige,Semcon,Calculation Engineer,Engineering Physics,2006
Sverige,Sirona Health Solutions,Consultant,Engineering Physics,2011
Sverige,Skandia,Project Manager,Engineering Physics,2005
Sverige,Skanska,Purchasing Manager,Engineering Physics,1991
Sverige,SkySparc,CEO,Engineering Physics,1993
Sverige,SLL / Hälso- och sjukvårdsförvaltningen,Function Manager,Engineering Physics,1988
Storbritannien,Söderberg & Partners,Analyst,Engineering Physics,2007
Sverige,SoftWerification1 AB,Consultant,Engineering Physics,1999
Sverige,Sony Mobile Communications,Quality Manager,Engineering Physics,1998
Sverige,Spring,Data Analytic,Engineering Physics,2014
Sverige,St. Jude Medical,Scientist,Engineering Physics,2007
Sverige,St. Jude Medical,Scientist,Engineering Physics,2007
Sverige,Stanford University,Postdoctoral,Engineering Physics,2003
Sverige,Stockholms läns landsting,Statistician,Engineering Physics,2006
Sverige,Stockholms Universitet,PhD Student,Engineering Physics,2014
Sverige,Stockholms Universitet,Postdoctoral,Engineering Physics,2003
Sverige,Stockholms Universitet,Researcher,Engineering Physics,2004
Sverige,Stockholms Universitet,Researcher,Engineering Physics,1995
Sverige,Strålsäkerhetsmyndigheten,Investigator,Engineering Physics,2006
Kina,StratOp Group,Engagement Manager,Engineering Physics,2006
Sverige,Strive Advisory,CEO,Engineering Physics,2006
Sverige,SunGard,Functional developer,Engineering Physics,2007
Sverige,SunGard,Manager,Engineering Physics,1987
Sverige,SunGard,Software Developer,Engineering Physics,2011
Sverige,Sunstone Systems AB,Software Developer,Engineering Physics,2011
Sverige,Svensk Exportkredit,PhD Student,Engineering Physics,2008
Sverige,Sveriges Lantbruksuniversitet,Researcher,Engineering Physics,1982
Sverige,Swedbank,Risk Analyst,Engineering Physics,2006
Tyskland,Technische Universität München,invalid,Engineering Physics,2015
Sverige,Telenor,Manager,Engineering Physics,2005
Sverige,Telenor,Nordic Key Account Manager,Engineering Physics,1986
Sverige,Telia Sonera,Manager,Engineering Physics,1984
Sverige,Telia Sonera,Manager,Engineering Physics,1985
Sverige,Telia Sonera,Project Manager,Engineering Physics,1993
USA,"Tellme Networks, Inc",Director,Engineering Physics,1991
Storbritannien,Tessin Consulting Ltd,Managing Director,Engineering Physics,1998
Sverige,The University of Edinburgh,Researcher,Engineering Physics,2007
Sverige,Third Swedish National Pension Fund (AP3),Strategist,Engineering Physics,2005
Sverige,Tobii,Manager,Engineering Physics,
Sverige,Tomas Svensson Teknik och Ledarskap AB,Consultant,Engineering Physics,1983
Sverige,Tomas Svensson Teknik och Ledarskap AB,Consultant,Engineering Physics,1983
Sverige,Totalförsvarets Forskningsinstitut,Researcher,Engineering Physics,2003
Sverige,Towers Perrin Tillinghast,Analyst,Engineering Physics,2004
Sverige,Transmode Systems AB,Electronics Designer,Engineering Physics,2006
Sverige,Transmode Systems AB,Product Manager,Engineering Physics,2005
Sverige,TriOptima AB,Financial Application Developer,Engineering Physics,2006
Sverige,Triton,Principal,Engineering Physics,1994
Sverige,True Development,Self Employed,Engineering Physics,1995
Spanien,Universitat de Valencia,Student,Engineering Physics,2014
Storbritannien,University and ETH Zurich,PhD Student,Engineering Physics,2007
Sverige,University of Illinois at Chicago,Research Assistant,Engineering Physics,2014
Sverige,Uppsala Universitet,PhD Student,Engineering Physics,2000
Sverige,Uppsala Universitet,PhD Student,Engineering Physics,2006
Sverige,Uppsala Universitet,Postdoctoral,Engineering Physics,2005
Sverige,Vattenfall,Analyst,Engineering Physics,2005
Sverige,Vattenfall,Analyst,Engineering Physics,2005
Sverige,Vattenfall,Business Developer,Engineering Physics,2012
Sverige,Vattenregleringsföretagen,Area Manager,Engineering Physics,2008
Sverige,Vectura,Signal Assignment Manager,Engineering Physics,2009
Sverige,Vinnova,Administrator,Engineering Physics,1991
Sverige,Visionutveckling AB,Technical Support,Engineering Physics,2008
Sverige,Westinghouse,Calculation Engineer,Engineering Physics,2012
Sverige,Westinghouse,Trainee,Engineering Physics,2008
Australien,Winged Media,Product Manager,Engineering Physics,2006
Sverige,Wiot AB,CEO,Engineering Physics,2001
Sverige,WSP ,Energy Consultant,Engineering Physics,1986
Sverige,zeb,Manager,Engineering Physics,2014
Sverige,Zurich Insurance,Actuary,Engineering Physics,2007
Schweiz,Zurich Insurance,CFO,Engineering Physics,2003
Sverige,Zurich Insurance,Pricing Actuary,Engineering Physics,2010
Sverige,AAC Capital Partners,Investment Director,Industrial Economy,2006
Sverige,ABB,Junior  OpX Manager,Industrial Economy,2013
Sverige,ABB,Production technician,Industrial Economy,2008
Italien,ABB,Product Manager,Industrial Economy,2006
Sverige,ABB,Trainee,Industrial Economy,
Sverige,Academic Work,Human Resource Strategy Assistant,Industrial Economy,
Sverige,Acando,Consultant,Industrial Economy,2012
Sverige,Accenture,Analyst,Industrial Economy,2006
Sverige,Accenture,Analyst,Industrial Economy,2010
Thailand,Accenture,Analyst,Industrial Economy,2010
Sverige,Accenture,Analyst,Industrial Economy,2007
Sverige,Accenture,Analyst,Industrial Economy,2010
Sverige,Accenture,Consultant,Industrial Economy,1999
Sverige,Accenture,Consultant,Industrial Economy,2007
Sverige,ÅF,Energy Consultant,Industrial Economy,2014
Sverige,ÅF,Management Consulting,Industrial Economy,2009
Sverige,ÅF,Project Manager,Industrial Economy,2013
Sverige,Ålandsbanken,Fund Manager,Industrial Economy,2010
Sverige,Annata Sverige,COO,Industrial Economy,1997
Sverige,Applied Value,Management Consulting,Industrial Economy,2007
Sverige,Applied Value,Management Consulting,Industrial Economy,2007
Sverige,Applied Value,Manager,Industrial Economy,2010
Luxemburg,ArcelorMittal,Analyst,Industrial Economy,2008
Frankrike,ArcelorMittal France,Energy Consultant,Industrial Economy,2008
Sverige,Arthur D. Little,Manager,Industrial Economy,2003
Sverige,Arthur D. Little,Manager,Industrial Economy,2010
Sverige,AstraZeneca,Integrated Assurance Manager,Industrial Economy,2009
Sverige,AstraZeneca,Shipping Team Leader,Industrial Economy,2009
Sverige,Atea,Sales Engineer,Industrial Economy,1999
Sverige,AudioApps,CEO,Industrial Economy,2011
Sverige,Autoliv,Buyer,Industrial Economy,2008
Sverige,B&B TOOLS,Business Developer,Industrial Economy,2007
Sverige,B&B TOOLS,Project Manager,Industrial Economy,2006
Sverige,B&B TOOLS,Trainee,Industrial Economy,2009
Sverige,Bain & Company,Associate Consultant,Industrial Economy,2005
Sverige,Bain & Company,Consultant,Industrial Economy,2005
Sverige,Bain & Company,Manager,Industrial Economy,2000
Sverige,BearingPoint,Management Consulting,Industrial Economy,2008
Schweiz,BearingPoint Stockholm,Consultant,Industrial Economy,2006
Sverige,BillerudKorsnäs,Project Manager,Industrial Economy,2008
Sverige,Biner,Manager,Industrial Economy,2009
Sverige,Biorecro,CEO,Industrial Economy,2002
Sverige,Booz & Company,Associate,Industrial Economy,2005
Sverige,Brick Strategy AB,CEO,Industrial Economy,1997
Sverige,Brummer & Partners Fund Services AB,Quantitative Risk Analyst,Industrial Economy,2013
Sverige,BSH Hushållsapparater AB,Supply Chain Manager,Industrial Economy,2005
Sverige,Business Sweden,Business Developer,Industrial Economy,2005
Sverige,Bwin Games AB,Section Head,Industrial Economy,2003
Sverige,Candyking,Business Controller,Industrial Economy,2009
Sverige,Canon Svenska AB,Management Consulting,Industrial Economy,2011
Sverige,Capacent,Analyst,Industrial Economy,2010
Sverige,Capacent,Consultant,Industrial Economy,
Sverige,Capgemini AB,Consultant,Industrial Economy,2012
Sverige,Capgemini AB,Consultant,Industrial Economy,2006
Sverige,Capio S.t Göran AB,Software Developer,Industrial Economy,2005
Singapore,Cargotec CHS Asia Pacific Pte Ltd,Director,Industrial Economy,2001
Sverige,Carnegie Investment Bank,Investment Strategiest,Industrial Economy,2009
Sverige,Catella Corporate Finance,Consultant,Industrial Economy,2010
Sverige,Centigo,Management Consulting,Industrial Economy,2011
Sverige,Clarify,Network Engineer,Industrial Economy,2005
Sverige,Clarify,Network Engineer,Industrial Economy,2005
Sverige,Coeli Fonder,Analyst,Industrial Economy,2006
Sverige,Com Hem,Business Development Manager,Industrial Economy,2004
Sverige,Compricer,Project Manager,Industrial Economy,2006
Sverige,Connecta,Consultant,Industrial Economy,2008
Sverige,Connecta,Consultant,Industrial Economy,2007
Sverige,Connecta,Consultant,Industrial Economy,2007
Sverige,Creuna,Project Manager,Industrial Economy,2013
Sverige,CSFB,Analyst,Industrial Economy,2003
Sverige,Curamando,Consultant,Industrial Economy,2005
Sverige,Curamando,Consultant,Industrial Economy,2005
Sverige,Curamando,Consultant,Industrial Economy,2005
Sverige,DeLaval AB,Channel Manager,Industrial Economy,2003
Norge,Deloitte Consulting,Manager,Industrial Economy,2009
Sverige,Dematek AB,CEO,Industrial Economy,1999
Sverige,Dematek AB,CEO,Industrial Economy,1999
Sverige,DePuy - Johnson & Johnson,General Manager,Industrial Economy,2001
USA,DMI,Business Analyst,Industrial Economy,2008
Sverige,E.ON,Business Developer,Industrial Economy,2007
Sverige,East Capital,Product Manager,Industrial Economy,2006
Sverige,East Capital,Project Manager,Industrial Economy,2007
Sverige,EF Education First,General Manager,Industrial Economy,2007
Kina,EF Education First,Trainee,Industrial Economy,
Sverige,Ekelöw,Advisor,Industrial Economy,1996
Sverige,Elekta Instrument,Director,Industrial Economy,1999
Sverige,Elfa Distrelec,Head of business development; Regional sales manager,Industrial Economy,2007
Sverige,Elkraft Sverige AB,Manager,Industrial Economy,2011
Sverige,Enea Services Stockholm AB,Software Developer,Industrial Economy,2007
Sverige,Energimyndigheten,Project Manager,Industrial Economy,2012
Sverige,Eniro,Project Manager,Industrial Economy,2000
Sverige,Epsilon,Project Manager,Industrial Economy,2011
Sverige,Ericsson,Consultant,Industrial Economy,2000
Sverige,Ericsson,Core Consultant,Industrial Economy,2008
Sverige,Ericsson,Engagement Manager,Industrial Economy,2004
Sverige,Ericsson,Head of Business Operations,Industrial Economy,2004
Sverige,Ericsson,Head of Order-2-Cash transformation program,Industrial Economy,1995
Sverige,Ericsson,Manager,Industrial Economy,2003
Sverige,Ericsson,Strategic Planning Manager,Industrial Economy,2006
Sverige,Ericsson,Strategic Sourcing Manager,Industrial Economy,2007
Sverige,Ericsson,Supply Project Manager,Industrial Economy,2000
Sverige,Ernst & Young,Consultant,Industrial Economy,2015
Sverige,Ernst & Young,Management Consulting,Industrial Economy,2008
Sverige,Establish,Consultant,Industrial Economy,2005
Sverige,Everystonegroup Nordic,Management Consulting,Industrial Economy,2009
Sverige,Exportrådet,Consultant,Industrial Economy,2005
Sverige,EY,Analyst,Industrial Economy,
Sverige,Fastighetskontoret Stockholm,Construction Manager,Industrial Economy,1999
Sverige,FM AnlK,Software Developer,Industrial Economy,2001
Norge,FMC Technologies,Business Development Manager,Industrial Economy,2007
Sverige,Försvarets Materielverk,Acting C,Industrial Economy,2003
Sverige,Försvarsmakten,Officer ,Industrial Economy,2010
Sverige,Försvarsmakten ,Process & System Optimization,Industrial Economy,2014
Sverige,Fortum,Trainee,Industrial Economy,2010
Sverige,"FOSS NIRSystems, Inc.",Manager,Industrial Economy,2003
Österrike,Fraunhofer Austria,Logistic Management,Industrial Economy,2009
Sverige,Fuktkontroll AB / DehuTech AB,Sales Engineer,Industrial Economy,2009
Sverige,Gardiner & Theobald AB,Cost Manager,Industrial Economy,2013
Sverige,General Electric,Originations IT Leader,Industrial Economy,2005
Sverige,General Electric,Originations IT Leader,Industrial Economy,2005
Sverige,General Electric,Strategic Projects Manager,Industrial Economy,2006
Sverige,General Electric,Trainee,Industrial Economy,2007
Sverige,H&M,Business Controller,Industrial Economy,2010
Sverige,H&M,Business Controller,Industrial Economy,2009
Sverige,H&M,Business Controller,Industrial Economy,2010
Indien,H&M,Production Office Controller,Industrial Economy,2006
Sverige,H&M,Sales Department,Industrial Economy,2008
Sverige,Handelsbanken,Analyst,Industrial Economy,2007
Sverige,Handelsbanken,Risk Analyst,Industrial Economy,2014
Schweiz,Hilti,Marketing Director,Industrial Economy,2003
Schweiz,Hilti,Project Manager,Industrial Economy,2006
Sverige,HiQ,Consultant,Industrial Economy,2001
Sverige,HiQ,IT Consultant,Industrial Economy,2008
Indien,Honeywell,Engineer,Industrial Economy,2008
Sverige,Human Resource Services,Consultant,Industrial Economy,2004
Vitryssland,Husqvarna,Trainee,Industrial Economy,
Sverige,IBM,Account Manager,Industrial Economy,1997
Sverige,IBM,Trainee,Industrial Economy,2009
Indien,Icon Plc,Business Analyst,Industrial Economy,2012
Sverige,IDG Sverige (International Data Group),Director,Industrial Economy,2010
Sverige,IF P&C Insurance,"Head of Architecture & Strategic Planning, BA Industrial",Industrial Economy,2005
Sverige,inCode,Consultant,Industrial Economy,2002
Sverige,Infor,ERP Consultant,Industrial Economy,2005
Sverige,Infranord AB,Business Developer,Industrial Economy,2005
Sverige,Intentia Consulting Sverige,Consultant,Industrial Economy,2000
Sverige,Inter Nos AB,Self Employed,Industrial Economy,1997
Sverige,Invoiceit AB,Consultant,Industrial Economy,2006
Sverige,iStone,Solution Architect,Industrial Economy,2009
Sverige,Itera Consulting,Consultant,Industrial Economy,2010
Sverige,IVBAR,Business Unit Director,Industrial Economy,2006
Sverige,Järfälla Kommun,VA&Waste Manager,Industrial Economy,2003
Sverige,Järfälla Kommun,VA&Waste Manager,Industrial Economy,2003
Sverige,Johnson & Johnson,Customization Planner,Industrial Economy,
Sverige,Karolinska Institutet,Student,Industrial Economy,2002
Sverige,Karolinska Institutet,Section Manager,Industrial Economy,1995
Sverige,Kaupthing Bank,Fund Manager,Industrial Economy,2008
Sverige,Kenet Works,CFO,Industrial Economy,2005
Sverige,Keystone Advisers,Analyst,Industrial Economy,2006
Sverige,Klarna,Trainee,Industrial Economy,2011
Sverige,Know IT,Management Consulting,Industrial Economy,2013
Schweiz,Komax AG,Head of Komax Services,Industrial Economy,2004
Tyskland,KraussMaffei Technologies GmbH,Project Manager,Industrial Economy,2010
Sverige,Krauthammer,Consultant,Industrial Economy,2004
Storbritannien,L.E.K. Consulting,Associate,Industrial Economy,2010
Sverige,Lawson,Business Consultant,Industrial Economy,2006
Sverige,Lawson,Software Architect,Industrial Economy,2004
Sverige,Lazard,Analyst,Industrial Economy,2005
Sverige,Lemontree,Sales Engineer,Industrial Economy,2003
Sverige,Lesjöfors,Product Area Manager,Industrial Economy,2004
Sverige,Lesjöfors,Product Area Manager,Industrial Economy,2004
Sverige,LynxEye brand consultants,Consultant,Industrial Economy,2010
Sverige,Maconomy Sverige AB,Technical Project Manager,Industrial Economy,
Sverige,Maquet,Product Manager,Industrial Economy,2003
Sverige,MB Gipsputs AB,Project Manager,Industrial Economy,2005
Sverige,McKinsey,Associate,Industrial Economy,2004
Sverige,McKinsey,Associate,Industrial Economy,2006
Sverige,McKinsey,Consultant,Industrial Economy,2008
Sverige,McKinsey,Implementation Coach,Industrial Economy,2005
Sverige,McKinsey,Junior Associate,Industrial Economy,2013
Sverige,McKinsey,Junior Associate,Industrial Economy,2008
Sverige,McKinsey,Management Consulting,Industrial Economy,2005
Sverige,Meltwater Group,Manager,Industrial Economy,2008
Sverige,Meltwater Group,Manager,Industrial Economy,2008
Sverige,Mercer,Analyst,Industrial Economy,2011
Sverige,Midport Scandinavia AB,Applications and Logistic Consultant,Industrial Economy,2005
Sverige,MODisplay,CEO,Industrial Economy,2006
Sverige,Modular Management AB,Consultant,Industrial Economy,2005
Sverige,Morgan Stanley,Intern,Industrial Economy,2007
Indien,Mu Sigma,Business Analyst,Industrial Economy,2013
Sverige,Munksjö,Project Manager,Industrial Economy,2006
Sverige,Naslund Medical AB,CEO,Industrial Economy,2000
Sverige,Navetti,Consultant,Industrial Economy,2008
Sverige,NCC,Trainee,Industrial Economy,2010
Sverige,NCC,Trainee,Industrial Economy,2012
Sverige,New World Telecom,Trainee,Industrial Economy,2006
Sverige,Nobelmuseet,Museum Techer,Industrial Economy,1999
Sverige,Nolato,Project Engineer,Industrial Economy,2009
Sverige,Nordea,Analyst,Industrial Economy,2007
Sverige,Nordea,Consultant,Industrial Economy,2007
Sverige,Nordea Bank,Analyst,Industrial Economy,2013
Sverige,Nordea Bank AB,Risk Analyst,Industrial Economy,2011
Sverige,Nordic Fixed Income,HY Credit Sales,Industrial Economy,2015
Sverige,Northstream,Director,Industrial Economy,2004
Sverige,Occam Associates,Consultant,Industrial Economy,2006
Sverige,Occam Associates,Management Consulting,Industrial Economy,2009
Frankrike,Oliver Wyman,Analyst,Industrial Economy,2008
Förenade arabemiraten,Oliver Wyman,Associate,Industrial Economy,2001
Sverige,Oliver Wyman,Consultant,Industrial Economy,2007
Sverige,Opcon Energy Systems,Production Manager,Industrial Economy,1998
Sverige,Opcon Energy Systems,Production Manager,Industrial Economy,1998
Sverige,Optimized Portfolio Management,Portfolio Manager,Industrial Economy,2010
Norge,Orkla,Project Consultant,Industrial Economy,2008
Sverige,PA Consulting Group,Consultant,Industrial Economy,2005
Sverige,PA Consulting Group,Consultant,Industrial Economy,2008
Sverige,Pensionsmyndigheten,Process Manager,Industrial Economy,2003
Sverige,Pointer,Business Intelligence Consultant,Industrial Economy,2004
Sverige,Pon Holdings,Trainee,Industrial Economy,2013
Sverige,Pond,Strategy Consultant,Industrial Economy,2010
Sverige,Posten Logistik,Project Manager,Industrial Economy,2002
Sverige,Pöyry Management Consulting,Consultant,Industrial Economy,2009
Sverige,Pöyry Management Consulting,Consultant,Industrial Economy,2010
Sverige,Procter & Gamble,Nordic Demand Planning Manager,Industrial Economy,2007
Sverige,Procter & Gamble,Product Manager,Industrial Economy,2006
Sverige,Procure IT Right AB,Consultant,Industrial Economy,2003
Sverige,Psykologpartners,Psychology Consultant,Industrial Economy,2015
Storbritannien,PwC,Associate,Industrial Economy,2009
Sverige,PwC,Associate,Industrial Economy,
Gibraltar,PwC,Associate,Industrial Economy,2012
Sverige,Quest international,Marketing Director,Industrial Economy,2002
Österrike,Raiffeisen Bank international,Market Risk Modeller/Analyst,Industrial Economy,2006
Sverige,RCM Global Markets AB,CEO,Industrial Economy,2003
Sverige,Ritz Capital,Associate,Industrial Economy,
Sverige,Roland Berger Strategy Consultants,Consultant,Industrial Economy,2009
Sverige,Rolls Royce,System Engineer,Industrial Economy,2014
Sverige,Royal Caribbean Cruises Ltd.,Coordinator,Industrial Economy,2006
Sverige,SAM,Management Consulting,Industrial Economy,2010
Sverige,Sandvik,Intern Leankonsult,Industrial Economy,2007
Sverige,Sandvik,Project Manager,Industrial Economy,2007
Sverige,Sapa,Internal Consultant,Industrial Economy,2005
Sverige,Scan,Trainee,Industrial Economy,2007
Sverige,Scania,Business Developer,Industrial Economy,2006
Sverige,Scania,Certification Engineer,Industrial Economy,2005
Sverige,Scania,Controller,Industrial Economy,2006
Sverige,Scania,Production Technician,Industrial Economy,2006
Sverige,Scania,Project Manager,Industrial Economy,2011
Sverige,Scania,Software Developer,Industrial Economy,2006
Sverige,Scania,Supply & Quality Engineer,Industrial Economy,2005
Sverige,Scania,Technical Project Manager,Industrial Economy,2006
Sverige,Scania,Trainee,Industrial Economy,2007
Sverige,Scania,Trainee,Industrial Economy,2007
Sverige,Scania,Trainee,Industrial Economy,2007
Sverige,Scania,Transport Controller,Industrial Economy,2010
Sverige,SEB,Consultant,Industrial Economy,2005
Sverige,SEB,Project Manager,Industrial Economy,2000
Sverige,SEB,Risk Analyst,Industrial Economy,2011
Sverige,SEB,Sales Manager,Industrial Economy,2002
Sverige,SEB,Trader,Industrial Economy,2002
Sverige,Siemens,Divsional Director,Industrial Economy,1996
Sverige,Siemens,Trainee,Industrial Economy,2014
Sverige,SJ,Maintanance Engineer,Industrial Economy,
Sverige,SJ,Vehicle Engineer,Industrial Economy,2003
Sverige,Skanska,Improvement Officer,Industrial Economy,2006
Sverige,SKF,Analysis Manager,Industrial Economy,2008
Sverige,SkySparc,Engagement Manager,Industrial Economy,2009
Costa Rica,Smurfit Kappa,Plant Superintendent,Industrial Economy,2012
Frankrike,Société Générale,Auditor,Industrial Economy,2008
Sverige,Solgom Hardwood,Marketing Director,Industrial Economy,2010
Italien,Solving Efeso,Intern,Industrial Economy,2012
Sverige,Sony Ericsson,Field tester,Industrial Economy,2011
Tyskland,SoundCloud,Founder,Industrial Economy,2008
Sverige,SSAB,Manager,Industrial Economy,2005
Sverige,Statkraft,Risk Analyst,Industrial Economy,2007
USA,Statoil,Department manager,Industrial Economy,2009
Sverige,STM Construction Equipment,Founder,Industrial Economy,2001
Sverige,Stockholm Chartering,Ship Broker,Industrial Economy,2009
Sverige,Stockholm Stad,Project Office Manager,Industrial Economy,
Sverige,Stoneridge Electronics,Development Engineer,Industrial Economy,2006
